"Message",Normal,"Running 'McgRedirect' transform, heap at 208 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 211 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 212 MB."
"Message",Normal,"Running 'ExceptionMiniaturizer' transform, heap at 220 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 230 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 231 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 232 MB."
"Message",Normal,"Running 'GetType' transform, heap at 233 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 235 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 237 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 237 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 245 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 245 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 264 MB."
"Message",Normal,"Running 'InjectAppContextSwitches' transform, heap at 264 MB."
"Message",Normal,"Running 'ImplementLibraryDynamicInvokeHelpers' transform, heap at 264 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 264 MB."
"Message",Normal,"Running 'DelegateCtorCall' transform, heap at 279 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 280 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 220 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 220 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 220 MB."
"Message",Normal,"Running 'SynchronizedMethod' transform, heap at 245 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 245 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 246 MB."
"Message",Normal,"Running 'Calli' transform, heap at 247 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 256 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 257 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 258 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 258 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 268 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"   ms | heap delta | name"
"Message",Normal,"  8325 |        144 | Analysis"
"Message",Normal,"  3628 |          0 | CompileMcgSourceAndSerializationAssemblyGenerator"
"Message",Normal,"  2262 |        100 | WriteAssemblies"
"Message",Normal,"  1803 |         10 | Reducer"
"Message",Normal,"  1314 |         41 | Mcg"
"Message",Normal,"   968 |        -94 | ReducedCopyPopulateTypes"
"Message",Normal,"   702 |        -60 | LazyGenerics"
"Message",Normal,"   602 |         15 | ReducedCopyMethodBodies"
"Message",Normal,"   430 |         25 | ReducedCopyEmptyTypes"
"Message",Normal,"   390 |         25 | CreateMetadata"
"Message",Normal,"   246 |         10 | ExceptionMiniaturizer"
"Message",Normal,"   220 |         28 | ReducedCopyLateMetadata"
"Message",Normal,"   200 |         13 | ReducedCopyComplete"
"Message",Normal,"   188 |         19 | StaticInitData"
"Message",Normal,"   177 |         24 | ReducedCopyInitialize"
"Message",Normal,"   147 |          8 | TypeofTypeHandle"
"Message",Normal,"   134 |          8 | McgTypeOf"
"Message",Normal,"   133 |          3 | McgRedirect"
"Message",Normal,"   114 |          9 | Calli"
"Message",Normal,"    97 |          1 | McgRedirect"
"Message",Normal,"    70 |          1 | DelegateCtorCall"
"Message",Normal,"    67 |         15 | Delegate"
"Message",Normal,"    46 |          2 | McgFixups"
"Message",Normal,"    34 |          2 | GetType"
"Message",Normal,"    32 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"    27 |          0 | SynchronizedMethod"
"Message",Normal,"    17 |          1 | ScrubOpenCalls"
"Message",Normal,"    14 |          1 | EventSource"
"Message",Normal,"    12 |          0 | DumpNativeResources"
"Message",Normal,"    12 |          1 | McgAccessor"
"Message",Normal,"    11 |          0 | StartupCodeInjector"
"Message",Normal,"    11 |          1 | ValueType"
"Message",Normal,"     8 |          1 | ConvertCatchIntoFilter"
"Message",Normal,"     7 |          1 | Attribute"
"Message",Normal,"     5 |          1 | ReflectionInvoke"
"Message",Normal,"     5 |          1 | ReflectionMappingInfoEmit"
"Message",Normal,"     3 |          1 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     2 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     1 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | ReducedCopyCleanup"
"Message",Normal,"     0 |          0 | InjectAppContextSwitches"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | ImplementLibraryDynamicInvokeHelpers"
"Message",Low,"Uitvoeren van taak ILTransformTask voltooid."
"Message",Low,"Taak WriteLinesToFile overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true') heeft ('false' == 'true') opgeleverd."
"Message",Low,"Opbouwen van doel RunILTransforms in project Unnamed_1 voltooid."
"Message",Low,"Doel CheckSharedAssemblyClosure overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true') heeft ('false' == 'true') opgeleverd."
"Message",Low,"Doel MergePgoCounts overgeslagen vanwege onjuiste voorwaarde; ('$(Pgu)'=='true' and '$(MultiPhasePgd)'!='true') heeft ('false'=='true' and 'false'!='true') opgeleverd."
"Message",Low,"Doel GenerateMDILResponseFileSingleFile in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets uit project D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\Unnamed_1 (doel GenerateMDILSingleFile is hiervan afhankelijk):"
"Message",Low,"Doel GenerateMDILResponseFileSingleFile wordt volledig opgebouwd."
"Message",Low,"Uitvoerbestand D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\nutcargs.rsp bestaat niet."
"Message",Low,"Taak IlcMessageTask"
"Message",High,"Generating native code"
"Message",Low,"Uitvoeren van taak IlcMessageTask voltooid."
"Message",Low,"Taak MakeDir"
"Message",Normal,"De map D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\MDIL\ wordt gemaakt."
"Message",Low,"Uitvoeren van taak MakeDir voltooid."
"Message",Low,"Taak WriteLinesToFile"
"Message",Low,"Uitvoeren van taak WriteLinesToFile voltooid."
"Message",Low,"Opbouwen van doel GenerateMDILResponseFileSingleFile in project Unnamed_1 voltooid."
"Message",Low,"Doel GenerateMDILSingleFile in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets uit project D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\Unnamed_1 (doel GenerateMDIL is hiervan afhankelijk):"
"Message",Low,"Doel GenerateMDILSingleFile wordt volledig opgebouwd."
"Message",Low,"Uitvoerbestand D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\MDIL\PackingList.mdilexe bestaat niet."
"Message",Low,"De taak StartProcessTask uit assembly Microsoft.Build.ILTasks wordt gebruikt."
"Message",Low,"Taak StartProcessTask"
"Message",Normal,"Launching 'C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\Tools\nutc_driver.exe @""D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\nutcargs.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 1.0.23309.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 4866 methods."
"Message",Low,"Scanning 3171 methods."
"Message",Low,"Scanning 2147 methods."
"Message",Low,"Scanning 1654 methods."
"Message",Low,"Scanning 3940 methods."
"Message",Low,"Scanning 3228 methods."
"Message",Low,"Scanning 2570 methods."
"Message",Low,"Scanning 1871 methods."
"Message",Low,"Scanning 1245 methods."
"Message",Low,"Scanning 1091 methods."
"Message",Low,"Scanning 764 methods."
"Message",Low,"Scanning 492 methods."
"Message",Low,"Scanning 265 methods."
"Message",Low,"Scanning 165 methods."
"Message",Low,"Scanning 120 methods."
"Message",Low,"Scanning 152 methods."
"Message",Low,"Scanning 133 methods."
"Message",Low,"Scanning 123 methods."
"Message",Low,"Scanning 83 methods."
"Message",Low,"Scanning 35 methods."
"Message",Low,"Scanning 18 methods."
"Message",Low,"Scanning 9 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 8 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 28164 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Successfully generated 'D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\MDIL\PackingList.mdilexe'"
"Message",Low,"Successfully generated 'D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\MDIL\PackingList.mdilpdb'"
"Message",Normal,"'C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\Tools\nutc_driver.exe @""D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\nutcargs.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |    33000 |    33000 |    33000 |    33000 | [0] Nutc SingleFile"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       33000 ms"
"Message",Normal,"System time per command: 33000 ms"
"Message",Normal,"Total duration:          33000 ms"
"Message",Normal,"Total lifetime:          33000 ms"
"Message",Normal,"Requested DOP:           4"
"Message",Normal,"Duration DOP:            1,0"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"Uitvoeren van taak StartProcessTask voltooid."
"Message",Low,"Opbouwen van doel GenerateMDILSingleFile in project Unnamed_1 voltooid."
"Message",Low,"Doel GenerateMDIL in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets uit project D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\Unnamed_1 (doel MDILBindPrepare is hiervan afhankelijk):"
"Message",Normal,"Doel GenerateMDIL wordt overgeslagen omdat alle uitvoerbestanden actueel zijn ten opzichte van de invoerbestanden."
"Message",Low,"Invoerbestanden: D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\nutcargs.rsp"
"Message",Low,"Uitvoerbestanden: D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\MDIL\PackingList.mdilexe;D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\MDIL\PackingList.mdilpdb"
"Message",Low,"Opbouwen van doel GenerateMDIL in project Unnamed_1 voltooid."
"Message",Low,"Doel GenerateBuildInfo in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets uit project D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\Unnamed_1 (doel MDILBindPrepare is hiervan afhankelijk):"
"Message",Low,"Doel GenerateBuildInfo wordt volledig opgebouwd."
"Message",Low,"Uitvoerbestand D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\Native.res bestaat niet."
"Message",Low,"Taak StartProcessTask"
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\x86\rc.exe /c 65001 /r /fo ""D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\x86\rc.exe /c 65001 /r /fo ""D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       62 |      156 |      156 |       94 |      156 | [0] RC"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       156 ms"
"Message",Normal,"System time per command: 156 ms"
"Message",Normal,"Total duration:          94 ms"
"Message",Normal,"Total lifetime:          156 ms"
"Message",Normal,"Requested DOP:           4"
"Message",Normal,"Duration DOP:            0,6"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"Uitvoeren van taak StartProcessTask voltooid."
"Message",Low,"De taak BinaryConcatenateTask uit assembly Microsoft.Build.ILTasks wordt gebruikt."
"Message",Low,"Taak BinaryConcatenateTask"
"Message",Normal,"Concatenating into 'D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\ILTransformed\PackingList.res' at offset 0."
"Message",Normal," Added 'D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1400."
"Message",Low,"Uitvoeren van taak BinaryConcatenateTask voltooid."
"Message",Low,"Opbouwen van doel GenerateBuildInfo in project Unnamed_1 voltooid."
"Message",Low,"Doel MDILBindPrepare in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets uit project D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\Unnamed_1 (doel MDILBindCreateResponseFiles is hiervan afhankelijk):"
"Message",Low,"Taak MakeDir"
"Message",Normal,"De map D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\Native\ wordt gemaakt."
"Message",Low,"Uitvoeren van taak MakeDir voltooid."
"Message",Low,"Taak StartProcessTask overgeslagen vanwege onjuiste voorwaarde; ('$(Pgi)'=='true') heeft ('false'=='true') opgeleverd."
"Message",Low,"Opbouwen van doel MDILBindPrepare in project Unnamed_1 voltooid."
"Message",Low,"Doel MDILBindCreateResponseFiles in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets uit project D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\Unnamed_1 (doel MDILBind is hiervan afhankelijk):"
"Message",Low,"Doel MDILBindCreateResponseFiles wordt volledig opgebouwd."
"Message",Low,"Uitvoerbestand D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\rhbindargs.PackingList.rsp bestaat niet."
"Message",Low,"Taak WriteLinesToFile"
"Message",Low,"Uitvoeren van taak WriteLinesToFile voltooid."
"Message",Low,"Opbouwen van doel MDILBindCreateResponseFiles in project Unnamed_1 voltooid."
"Message",Low,"Doel MDILBind in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets uit project D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\Unnamed_1 (doel CopyNativeExecutablesToOutput is hiervan afhankelijk):"
"Message",Low,"Doel MDILBind wordt volledig opgebouwd."
"Message",Low,"Uitvoerbestand D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\Native\PackingList.exe bestaat niet."
"Message",Low,"Taak IlcMessageTask"
"Message",High,"Generating fixups for native code"
"Message",Low,"Uitvoeren van taak IlcMessageTask voltooid."
"Message",Low,"Taak StartProcessTask"
"Message",Normal,"Launching 'C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\Tools\rhbind.exe @""D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\rhbindargs.PackingList.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\MDIL\PackingList.mdilexe"
"Message",Low,"MDILPDB: D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\MDIL\PackingList.mdilpdb"
"Message",Low,"IL: D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\MDIL\PackingList.ilexe"
"Message",Low,"NI: D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\Native\PackingList.dll"
"Message",Low,"SHIM: D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\Native\PackingList.exe"
"Warning","RHBIND",0,0,"Failed to open D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\MDIL\PackingList.mdilpdb, error 32.Disabling PDB generation"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"Produced D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\Native\PackingList.dll in 1.523 seconds"
"Message",Normal,"'C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\Tools\rhbind.exe @""D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\rhbindargs.PackingList.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |     1735 |     1735 |     1735 |     1735 | [0] rhbind PackingList"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       1735 ms"
"Message",Normal,"System time per command: 1735 ms"
"Message",Normal,"Total duration:          1735 ms"
"Message",Normal,"Total lifetime:          1735 ms"
"Message",Normal,"Requested DOP:           4"
"Message",Normal,"Duration DOP:            1,0"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"Uitvoeren van taak StartProcessTask voltooid."
"Message",Low,"Taak Move overgeslagen vanwege onjuiste voorwaarde; ('$(PdbPath)'!='') heeft (''!='') opgeleverd."
"Message",Low,"Opbouwen van doel MDILBind in project Unnamed_1 voltooid."
"Message",Low,"Doel CopyNativeExecutablesToOutput in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets uit project D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\Unnamed_1 (doel Build is hiervan afhankelijk):"
"Message",Low,"De taak AddToNativePackageTask uit assembly C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\ilc.exe wordt gebruikt."
"Message",Low,"Taak AddToNativePackageTask"
"Message",Low,"Uitvoeren van taak AddToNativePackageTask voltooid."
"Message",Low,"Taak AddToNativePackageTask"
"Message",Low,"Uitvoeren van taak AddToNativePackageTask voltooid."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' != 'true' and '$(AllowAppLocalMrt)' == 'true') heeft ('false' != 'true' and 'false' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true') heeft ('false' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true') heeft ('false' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true') heeft ('false' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true' And '$(InternalFeatureSwitch_ILTableOfContents)' == 'true') heeft ('false' == 'true' And 'true' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true' And '$(InternalFeatureSwitch_ILTableOfContents)' == 'true') heeft ('false' == 'true' And 'true' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true' And '$(InternalFeatureSwitch_ILTableOfContents)' == 'true') heeft ('false' == 'true' And 'true' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true' And '$(InternalFeatureSwitch_ILTableOfContents)' == 'true') heeft ('false' == 'true' And 'true' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true') heeft ('false' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true') heeft ('false' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true') heeft ('false' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(Pgi)'=='true') heeft ('false'=='true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true') heeft ('false' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true' And '$(InternalFeatureSwitch_ILTableOfContents)' == 'true') heeft ('false' == 'true' And 'true' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)'=='true' and '@(SharedFrameworkReswFiles)' != '' And '$(InternalFeatureSwitch_ILTableOfContents)' == 'true') heeft ('false'=='true' and '' != '' And 'true' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(UseFrameworkPackage)' != 'true' and '@(InputSharedLibrariesToCopy)' != '') heeft ('False' != 'true' and '' != '') opgeleverd."
"Message",Low,"Opbouwen van doel CopyNativeExecutablesToOutput in project Unnamed_1 voltooid."
"Message",Low,"Doel CopyExtractedResourcesToOutput overgeslagen vanwege onjuiste voorwaarde; (Exists('$(IntermediateResourcesPath)')) heeft (Exists('D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\intermediate\Resources\')) opgeleverd."
"Message",Low,"Doel TransformAppxManifestAndAddCrt in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets uit project D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\Unnamed_1 (doel Build is hiervan afhankelijk):"
"Message",Low,"De taak TransformAppxManifestTask uit assembly C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\ilc.exe wordt gebruikt."
"Message",Low,"Taak TransformAppxManifestTask"
"Message",Low,"Uitvoeren van taak TransformAppxManifestTask voltooid."
"Message",Low,"Taak AddToNativePackageTask"
"Message",Low,"Uitvoeren van taak AddToNativePackageTask voltooid."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ($(AddCrt)) heeft (false) opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ($(AddWin8Adapters)) heeft (false) opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ($(AddWin8Adapters)) heeft (false) opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ($(AddWin8Adapters)) heeft (false) opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ($(AddWin8Adapters)) heeft (false) opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ($(AddWin8Adapters)) heeft (false) opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ($(AddWin8Adapters)) heeft (false) opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ($(AddWin8Adapters)) heeft (false) opgeleverd."
"Message",Low,"Opbouwen van doel TransformAppxManifestAndAddCrt in project Unnamed_1 voltooid."
"Message",Low,"Doel MergeFrameworkReswFilesWithTheAppPriFile overgeslagen vanwege onjuiste voorwaarde; ('@(AppResources)' != '' And '$(UseResKeysInsteadOfResStrings)' != 'true') heeft ('D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\obj\x86\Release\ilc\in\resources.pri' != '' And 'true' != 'true') opgeleverd."
"Message",Low,"Doel CopyPackageResourceFileInRetailBuild in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets uit project D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\Unnamed_1 (doel Build is hiervan afhankelijk):"
"Message",Low,"Taak AddToNativePackageTask"
"Message",Low,"Uitvoeren van taak AddToNativePackageTask voltooid."
"Message",Low,"Opbouwen van doel CopyPackageResourceFileInRetailBuild in project Unnamed_1 voltooid."
"Message",Low,"Doel Build in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets van project D:\Windows Phone\PackingList\PackaglistAppWindowsUniversal\PackingList\Unnamed_1 (ingangspunt):"
"Message",Low,"Opbouwen van doel Build in project Unnamed_1 voltooid."
"Message",Low,"Opbouwen van project Unnamed_1 voltooid."
"Message",Low,"Opbouwen voltooid."
